"num","team","total_epa","auto_cycles","auto_points","teleop_cycles","teleop_points","total_cycles","total_points","links","cube_cycles","cube_points","cone_cycles","cone_points","bot_cycles","mid_cycles","top_cycles","fouls_committed","fouls_drawn","capped_fouls_committed","capped_fouls_drawn"
"6106","PrepaTec - TecGear","15","0.7","3.1","2","5","2.6","9.2","0.2","1.6","5.7","1.1","2.3","0.9","1.6","0.2","0.2","0.6","0.3","0.5"
"5193","Pantheon","15","0.6","2","1.2","3.4","1.8","4.3","-0.2","1.7","5.3","0","0","1","0.5","0.2","1","0.2","1.5","0"
"4919","Team Ronin","15","0.8","3.7","1.6","3.2","2.3","8.9","0.4","2.4","6.4","0","0.5","1.8","0.2","0.4","3.5","0.3","3.8","0.3"
"9034","The Space Dolphins","15","0.8","3","2.2","4.4","3","10","0.5","2.9","7.8","0.1","-0.4","2.1","1","-0.1","0.8","0.2","0.8","0.3"
"5538","Vikingbots","15","0.5","1.7","1.5","3.3","2.1","5.9","0.2","1.5","3.4","0.6","1.6","2.1","-0.1","0.2","0.2","3","0.2","2.8"
"6975","Neil McNeil Maroonotics","15","0.3","1.4","1.6","3.4","1.9","5.2","0.1","1.2","3","0.7","1.8","1.4","0.6","0","1.6","0","1.5","0"
"8718","Tigerbotics","15","-0.3","-0.9","2","6.6","1.8","5.7","0","1.3","3.9","0.5","1.8","0.9","0.1","0.8","1.8","4.6","1.8","1.6"
"8290","Jaegers60 - Peñoles","14.9","1","2.2","1.2","5.3","2.2","8.9","0.3","1.2","3.8","1","3.8","1.5","-0.1","0.7","2.5","2.6","2.2","2.7"
"9158","AieaBots","14.9","0.4","1.5","2.4","4.4","2.7","8.6","0.5","2.4","5.7","0.3","0.2","2.7","0","0","0.1","0","0.3","0"
"1972","Searing Engineering","14.9","0.2","0.8","2.2","7.1","2.4","10.3","0.5","1.4","3.8","1","4.1","1.1","0.5","0.7","5.2","1.6","5.6","1.7"
"5763","Lightning Robotics","14.9","0.9","3.3","1.4","2.8","2.2","6.4","0.1","0.7","2.7","1.5","3.5","1.9","0","0.3","0.3","1.6","0.5","1.6"
"8325","Botcats","14.9","0.5","1.2","1.5","2.4","2.1","6.4","0.5","1.5","2.7","0.6","0.9","2.1","0.3","-0.5","2","1.8","2.9","2.3"
"8870","RedCards","14.9","0.5","1.3","1.2","5.8","1.7","7.9","0.2","0.8","2.7","0.8","4.4","0.4","0.2","1","2.7","10.4","3.1","5.2"
"9196","Marco Zero Robotics","14.9","0.2","0.6","1.8","4.6","1.9","7.5","0.4","1.4","3.6","0.6","1.6","1.5","0","0.4","3.7","3.8","2.8","4.3"
"6768","Denison Robo-Jackets","14.9","0.9","4.9","0.9","1.5","1.9","6.8","0.1","1.5","4.8","0.4","1.5","1.2","0.1","0.5","2.8","0.9","1.4","1.4"
"8815","Barnstormers","14.9","0.3","0.8","1","2.9","1.3","4.2","0.1","0.1","0.6","1.2","3","1","0.1","0.2","0.6","1.5","0.6","1.5"
"5828","Westover Robotics","14.8","0.3","1.2","2.1","3.7","2.4","7","0.4","2.1","5","0.3","-0.1","2.3","0.3","-0.2","2.3","0","2.4","0"
"2441","Spartechs","14.8","0.7","2","1.3","2.9","2","6.1","0.2","1.3","2.8","0.7","2.1","2.3","-0.5","0.3","1.1","0","1","0"
"3204","Steampunk Penguins","14.8","0.2","0.8","1.4","5.4","1.6","7.8","0.3","0.5","1.6","1.1","4.6","0.6","0.1","0.9","1.1","0.6","1.1","0.7"
"3623","TerrorBots","14.8","0.3","1.6","1.7","6.5","2","8.8","0.1","1.5","5.8","0.5","2.4","0.4","0.4","1.2","3.3","2","3.1","2"
"2425","Hydra","14.8","0","-0.3","1.4","6.3","1.3","6.3","0.1","1","4.4","0.4","1.6","0.1","0.1","1.1","1.9","4.3","1.8","4.2"
"3627","The Jungle Robotics","14.8","0.4","1.7","2.7","6.7","3.1","10.4","0.4","1.5","5","1.6","3.4","2.2","0.5","0.4","2.6","0","1.4","0"
"4348","Bonneville Bots","14.8","0.1","0.4","1.6","6.3","1.8","7.7","0.2","0","0.5","1.7","6.2","0.4","0.3","0.8","1.4","1.5","1.5","0.9"
"9269","IGNITE Pathways Robotics","14.8","0.1","0.5","2.6","5.4","2.7","9.3","0.7","2.1","4.4","0.6","1.5","2.6","-0.1","0.2","3.9","2.3","3.3","1.5"
"6961","SIbots","14.8","0.2","0.3","1.2","3.5","1.4","5.6","0.4","1.1","3","0.3","0.8","1.1","0.1","0.2","2.3","1.5","2.1","1.6"
"9066","Cavalo Vendado","14.8","0.7","3.7","2","5","2.8","9.3","0.1","2.2","7.1","0.6","1.5","1.4","0.8","0.5","0","0","0.2","0.2"
"5706","Tahquamenon Phenomenon","14.8","0.6","1.2","1","2.4","1.6","4","0.1","1.5","3.4","0.1","0.1","1.6","0.1","-0.1","2.2","0.8","1.4","0.8"
"8045","CVHS First Robotics: The Wa...","14.8","0.7","3.6","2.3","5.5","3","11.7","0.5","2.9","8.9","0.1","0.2","1.8","0.5","0.7","0","2","0","1.6"
"8266","Owlbot - Peñoles","14.8","0.9","3.2","1","3.5","1.9","6.6","0","2.1","7.5","-0.2","-0.8","0.2","1.3","0.2","3.5","0","2.5","0"
"9163","HYDRA","14.7","0.2","0.4","1","4.4","1.2","4.6","0","1.5","5.1","-0.2","-0.3","0.4","0.1","0.7","2.7","1.5","2.8","1.8"
"2523","Tech Storm","14.7","0","0","2.2","5.3","2.2","7.7","0.5","1.5","3.7","0.7","1.6","1","1.3","-0.1","2","1.3","2.4","1.2"
"9206","GRP Titans","14.7","0.6","2.1","1.5","4.8","2.1","7.9","0.2","1.4","4.4","0.7","2.4","1","0.6","0.5","0.9","0.2","0.8","0.4"
"6096","UPSM Cobras","14.7","0.5","1.4","0.9","4.3","1.4","5.6","0","0.7","2.6","0.7","3.2","0.8","-0.3","0.9","1.1","0","1.1","0"
"5587","Titan Robotics","14.7","0.9","3.1","2.5","7.4","3.4","15.3","1","1.8","4.8","1.5","5.7","2.3","0.2","0.9","2.6","2.2","2.4","2.2"
"5726","RHUMBOTZ","14.7","0.6","2","2.7","5.9","3.3","11.2","0.7","0.9","2.3","2.4","5.5","2.6","0.7","0","0.6","0.8","0.8","0.9"
"2186","Dogs of Steel","14.7","-0.1","-0.6","2","4.7","1.8","4.4","0.1","1.8","5","0","-0.8","1.4","0.4","0.1","1.5","2.5","1.7","2"
"3560","Chingbotics","14.7","0.2","0.7","2","4.7","2.2","7.1","0.3","1.9","4.6","0.3","0.8","1.6","0.4","0.1","0.5","0.5","0.5","0.6"
"3268","Vahallabots","14.6","0.4","1.3","1.6","3.1","2","6","0.3","1.8","3.9","0.2","0.5","1.8","0.3","-0.1","6.8","1.4","5.3","1.7"
"3386","Tornades","14.6","0","-0.1","1.7","5.8","1.7","4.4","-0.3","1.1","3.9","0.6","1.8","1","0","0.8","4","1.2","3.3","1.6"
"9165","Starbots FRC","14.6","0.3","0.7","2.3","11.1","2.6","12","0","0.8","3.7","1.8","8.2","0.4","0.1","2.1","0.3","3","0.3","2.9"
"9212","BullDog","14.6","0.9","4.4","1.4","4.7","2.3","10.8","0.3","1.7","7","0.6","2.1","1","0","1.3","0","0.1","0","0.4"
"5052","The RoboLobos","14.6","0.5","1.9","1.5","3.4","2","5.8","0.1","2.3","5.5","-0.2","-0.2","1.6","0.2","0.2","2","0.7","2.1","0.7"
"6866","Markham Space Invaders","14.6","0.5","1.8","1.6","4.5","2.1","7.6","0.3","1.7","4.5","0.4","1.8","1.8","-0.5","0.7","1.8","3.9","1.7","4"
"7077","Sundevils' Fire","14.6","0.9","4.7","0.3","0.4","1.2","3.3","-0.4","1.2","5.8","-0.1","-0.5","0.3","0.3","0.6","0.4","2.2","0.4","1"
"9056","Kents Hill Huskies 9056","14.6","0.5","2","1.3","0.9","1.8","5","0.4","1.5","3.2","0.3","-0.3","2.3","-0.1","-0.4","4.5","1.8","4.1","2.1"
"6398","Kilo-bots","14.6","0.1","0.9","1.7","4.5","1.8","7.4","0.4","1.4","3.7","0.4","1.6","1.1","0.2","0.5","1","4.2","1.1","3.2"
"8006","The Phantoms","14.6","0","-0.9","2","2.7","2","3.9","0.4","1.4","2.3","0.6","-0.4","2.7","-0.1","-0.6","5","4.3","4.1","3.1"
"8824","Wapello Royalty","14.5","0.7","2.6","1.3","4.2","2","6.5","-0.1","1","3.6","1.1","3.2","1.2","0.3","0.6","0","0","0","0.2"
"2647","Cyborg Mustangs","14.5","-0.2","-0.7","2.3","6.2","2.1","7.3","0.4","1.2","2.7","0.9","2.8","1.8","-0.3","0.6","4.3","1.1","4.3","1.1"
"5214","The Mighty CavBots","14.5","0.8","2.4","1.7","2.9","2.5","6.6","0.3","2.4","5.7","0.1","-0.5","2.8","-0.3","-0.1","0","1.2","0","1.2"
"8706","Malcolm X Shabazz Bulldogs","14.5","0.5","1.3","1.7","4.2","2.2","7.7","0.4","2.4","6.1","-0.2","-0.6","2.1","-0.1","0.2","3.6","1","3.4","1.1"
"3712","RoboCats","14.4","0.5","1.5","1.9","2.3","2.4","8","0.8","1.6","2.2","0.8","1.6","2.7","0.2","-0.5","1.7","1.4","1.6","1.2"
"7673","Formosan Sika","14.4","0","0.2","1.9","5.6","2","5.7","0","1","2.9","0.9","2.9","1.4","0","0.6","2.8","0.7","2.9","0.6"
"640","Edison Robotics","14.4","-0.1","-0.2","1.3","3.2","1.2","4.5","0.3","1.1","2.2","0.1","0.8","0.9","0","0.2","2.5","2","2.6","2.6"
"7088","Robodogs","14.4","0.4","1.7","2.3","5.9","2.7","10.1","0.5","2.3","5.7","0.4","1.8","1.7","0.5","0.4","3.9","0","3.3","0"
"9087","steamachines","14.4","0.4","1.3","1.4","3.3","1.7","5","0.1","1.4","3.9","0.3","0.8","1.2","0.5","0.1","3.9","4","3.2","2.7"
"9298","Greeni3s","14.4","0.7","2.1","1.5","4.2","2.2","8.1","0.4","1.6","4.5","0.6","1.8","1.8","-0.1","0.5","2.7","2.2","2.3","2"
"4584","SentinelFox Engineering","14.4","0.9","3.8","2.3","5.4","3.3","10.9","0.3","2.9","9.1","0.4","0.1","2.5","0.3","0.5","0.3","1.1","1.1","1.2"
"5486","Robotic Turmoil","14.4","0.2","0.2","2.4","6.6","2.6","9.7","0.6","2.4","6","0.2","0.9","2.2","-0.2","0.5","0.8","0.4","0.8","0.4"
"7703","RoboBears","14.4","0.3","1.5","2","4.3","2.2","8.1","0.5","1.8","4.7","0.4","1.1","1.7","0.4","0.3","1.2","1.1","1.2","1"
"8769","G.O.R.T.s","14.4","0.5","1.5","2.5","5.1","3","10.2","0.7","3.3","7.8","-0.3","-1.1","2.9","0","0.1","0.5","1.3","0.5","1.3"
"2168","Aluminum Falcons","14.4","0.3","1.4","1.4","4.6","1.6","7.7","0.4","0.8","3.1","0.9","2.8","0.7","0.1","0.7","3","1.4","3.1","1.4"
"6147","Tonkabots","14.4","0.3","0.4","2.3","7.4","2.5","9.2","0.3","2.2","6.5","0.3","1.4","0.9","1.2","0.4","0.2","0.6","0.4","0.7"
"3853","Pridetronics","14.3","0.7","2.4","1.8","5.3","2.6","9.8","0.4","2.7","7.2","-0.1","0.6","2.1","-0.1","0.7","0","0","0","0"
"8828","EAL Robotics","14.3","0.3","1.3","2.5","4.3","2.8","9.7","0.8","2.1","3.5","0.8","2","2.2","1.1","-0.5","2.6","0.8","3.5","2.2"
"3480","PrepaTec - ABTOMAT","14.3","","","","","","","","","","","","","","","","","",""
"4251","The Gallup GearHeads","14.3","0","0.6","1.8","4.5","1.9","6.4","0.3","0.8","1.8","1.1","3.3","1.1","0.5","0.3","0.8","0.9","0.8","1.7"
"9112","RoboRavens","14.3","0.2","1","1","5.2","1.2","5.8","-0.1","0.1","2.2","1.1","4","-0.1","0.1","1.2","4.5","0.5","4.5","0.7"
"2261","Casa Robotics","14.3","0.2","0.5","1.4","3.9","1.5","4.7","0.1","1.2","3.2","0.4","1.1","1","0.2","0.3","7.8","2.8","6.7","1.7"
"9313","ROBOhana","14.3","0.3","1","1.4","1.1","1.7","4.6","0.5","1.7","3","0","-0.9","2.1","0.2","-0.6","2.2","0.4","1.1","0.7"
"5682","Equus Engineering","14.3","0.7","1.7","1.6","5.3","2.3","9.6","0.5","1","3","1.3","4","1.7","0","0.6","2.6","0.3","2.4","0.3"
"6520","Hanoi Amsterdam School","14.3","0.8","2.9","2.2","8.1","3","11.7","0.1","2.4","8.5","0.7","2.5","1.4","0.3","1.3","2","2.6","2","2.4"
"4758","RoboBlazers","14.3","0.9","2.3","1.6","4.9","2.5","8.6","0.3","2.1","6.2","0.4","1","1.9","0.2","0.4","0.7","0.4","0.5","0.4"
"7113","Control Rising","14.2","","","","","","","","","","","","","","","","","",""
"9231","Haydarpasa Panthers","14.2","0.8","2.7","2.4","5.5","3.2","12.1","0.8","3.1","8.2","0.1","-0.1","2.9","0.1","0.3","0","4.1","0","3.8"
"9265","KOSOVA","14.2","0.3","0.8","2.6","7","2.9","9","0.2","2.6","6.5","0.3","1.3","1.4","1.5","0","0","5","0","4.2"
"8833","Buzz City Robotics","14.2","0.7","2.2","2.6","5.1","3.3","10.2","0.6","2.4","5.4","0.9","1.9","3.2","0.2","-0.1","0.5","1.6","0.5","1.9"
"1246","Agincourt Skunkworks","14.2","0.3","0.9","1.8","5.3","2.1","7.9","0.4","2","4.9","0.1","1.2","1.5","0","0.6","1.7","0.2","1.4","0.2"
"6643","Walden Robotics","14.2","0.8","3.9","0.8","2.6","1.6","7.9","0.3","1","3.8","0.7","2.8","0.7","0.1","0.7","1.7","0","1.3","0"
"3278","QWERTY Robotics","14.1","0.5","2.5","1.7","5.7","2.2","9.8","0.3","1.6","5.3","0.7","2.9","1.2","0.1","1.1","1.9","0.6","1.8","0.5"
"701","RoboVikes","14.1","0.6","2.3","1.2","4.4","1.8","7.3","0.1","0.3","1.4","1.5","5.2","0.5","0.8","0.6","1.8","1.1","2","2.3"
"6869","Gladiateurs","14.1","0.2","0.3","1.6","4","1.7","6","0.4","1.2","1.9","0.6","2.3","1.9","-0.5","0.4","0","0","0","0"
"7167","Spectrum ThunderBots","14.1","-0.1","-0.5","1.2","2.9","1.1","2.6","0","0.7","1.8","0.3","0.6","1","-0.1","0.2","0.8","1.2","1.4","1.6"
"8891","Wild Raccoons","14.1","0.9","3","1.4","4.7","2.3","8.7","0.2","0.9","3.3","1.4","4.4","0.8","1.2","0.3","4.3","0.4","3.9","0.4"
"937","Nerd Herd","14.1","0.2","0.9","1.4","6.6","1.6","7.6","0","1.2","4","0.4","3.5","0.1","0","1.4","1.3","2.4","1.4","1.8"
"5437","Rocky Balboabots","14.1","0.5","1.7","1.4","4.6","1.9","6.6","0.1","1.3","5.5","0.6","0.8","0.8","0.6","0.5","3.1","1.5","3.5","0.8"
"5648","Melbourne RoboCats","14.1","0.7","2","1.2","3.5","1.9","5.7","0","1.5","3.7","0.4","1.8","1.6","-0.2","0.4","4.7","2.3","3.4","2.5"
"5059","The Midnight Cicadas","14.1","0.3","1.6","2.7","5.2","3.1","9.5","0.5","2.7","6.9","0.4","-0.1","2.6","0.5","0","0.2","0","0.3","0"
"8314","The Roar","14.1","0.9","5.5","1.8","4.7","2.7","11.3","0.2","2.7","10.1","0","0.1","1","0.6","1.1","0.6","0.3","0.8","0.6"
"9057","G.I.R.L.","14.1","0","0.5","1.9","5.1","2","7","0.3","1.4","3.4","0.5","2.2","1.2","0.4","0.4","1.9","1.1","1.9","1.1"
"2890","The Hawk Collective","14","0.3","0.9","2.2","4.5","2.5","8.5","0.6","2","4.8","0.5","0.6","2.3","0.1","0","4.7","0.1","3.7","0.3"
"6077","Wiking Kujon","14","0.1","0.3","1.9","6.9","2","7.1","0","1.2","4.4","0.7","2.8","0.7","0.2","1","0.8","2.2","1.2","2.1"
"7161","LeopardBots - Peñoles","14","0.9","3.2","1.4","3.5","2.3","7.8","0.2","1.6","5.3","0.7","1.5","1.4","0.8","0.2","0.4","0.3","0.4","0.3"
"8182","Loth Robotics","14","0.4","1.2","0.8","1.2","1.1","3","0.1","1.6","3.9","-0.5","-1.5","1.1","0","-0.1","1.1","6.4","1","3"
"6512","Coastal CATastrophe","14","0.9","3.6","2","5.5","3","10.1","0.2","1","3","1.9","6.1","1","1.9","0.1","2.9","1.1","2.6","2.1"
"5659","Team Supreme","13.9","0.7","2.1","2.2","5","3","9.6","0.5","3.6","8.4","-0.6","-1.3","2.7","0.2","0","4.9","1.2","3.4","1.2"
"7662","3RingCircuits","13.9","0.4","1.7","0.9","3.1","1.3","5.1","0.1","0.9","3","0.5","1.8","0.7","0.1","0.5","0","2.9","0","3.1"
"8881","Yükselen Intecro Robotics Team","13.9","0.2","0.7","1.5","3.1","1.7","5.3","0.3","1.4","3","0.3","0.8","1.6","-0.1","0","1.9","0","2","0"
"9250","Demeter","13.9","0.2","0.4","1.1","2.1","1.3","3","0.1","1.3","2.6","0","-0.2","1.1","0.4","-0.2","3.9","2.8","3.4","2.7"
"9307","La Porte","13.9","0.7","2.3","1.5","5.1","2.2","8.3","0.2","2.4","7.6","-0.2","-0.2","1.3","0.2","0.7","0","0","0","0"
"3634","Spark City","13.9","0.3","1.5","1.4","4","1.7","7","0.3","1.2","3.9","0.4","1.6","0.8","0.4","0.5","2.6","0","1.9","0"
"3632","D-Techs","13.9","0.5","1.2","1.7","2.5","2.2","5.9","0.4","2.7","5.8","-0.5","-2.2","2.8","-0.2","-0.4","0.5","0.8","0.6","1"
"5143","GRG Raw Steel","13.9","0.1","0.3","1.3","3.4","1.4","4.1","0.1","1.1","3.1","0.3","0.6","1","0.1","0.3","2.6","0.9","2.7","1"
"5857","Walnut Valley Robotics","13.9","0.6","2.8","1.4","2.9","2","6","0.1","2","6.1","0","-0.5","1.1","1","0","4.3","5.5","4.9","5.6"
"7809","Valhalla Nation","13.9","0.7","2.8","2.4","4.1","3","9.8","0.6","2.8","7.2","0.2","-0.3","2.3","1","-0.3","2.1","0","1.4","0"
"8303","G0LDEN_GAT0RS","13.9","0.4","0.7","1.1","3.5","1.5","5.9","0.3","1.4","3.3","0.2","0.9","1.6","-0.6","0.5","4.4","1.4","4.1","1.4"
"8899","Eagles","13.9","0.6","1.5","1.3","4.3","1.9","7.5","0.3","1.8","5.1","0.1","0.9","1.3","0","0.5","3.1","0","3.1","0"
"2879","Oriole Robotics","13.9","-0.1","-0.5","2.1","5.1","2","6.3","0.3","1.9","4.8","0.1","-0.2","1.8","0.1","0.2","2.7","0.9","2.4","1.1"
"8056","ENSİA Youth - Laissez Faire","13.9","0.4","1.3","1","2.9","1.4","4.7","0.1","1.2","3.7","0.2","0.4","0.9","0.2","0.1","2.1","3.2","1","4.2"
"8558","Tecmilenio - Digital Golden...","13.8","0.1","0.5","1.7","3.5","1.8","5","0.2","1.2","2.8","0.6","1.2","1.3","0.5","-0.1","5","3.8","3.9","3.4"
"8581","PizzaByte Robotics","13.8","0.6","4.1","1.3","2.6","2","9.3","0.5","1.3","5.1","0.7","1.6","1","0.4","0.6","7","2","6.1","1.6"
"9026","Aero","13.8","0","0.5","0.9","2.5","1","3","0","1.1","2.7","-0.2","0.3","0.6","0","0.3","1.4","3.3","1.2","3.2"
"1143","Cruzin' Comets","13.8","0","0.3","1.7","7.5","1.7","7.2","-0.1","0.7","3.7","0.9","4.1","0.1","0.1","1.5","0.1","0.1","0.2","0.9"
"4951","CDS Cyclones","13.8","0.7","3","2.1","4.3","2.8","9.6","0.5","1.9","5.5","0.9","1.8","2.5","-0.2","0.4","4","0","3.7","0.2"
"8577","Georgia Cyber Academy Champ...","13.8","0.1","0.5","1.8","4.9","1.9","6.3","0.2","1.5","4.7","0.3","0.7","1.4","-0.1","0.5","0.8","0","1","0.1"
"9019","Ko'olaupoko","13.8","-0.1","-0.6","1.8","4.7","1.7","4.5","0.1","1.4","3.4","0.3","0.8","1.2","0.2","0.3","5","0.3","2.8","0.7"
"743","Technobots","13.8","-0.1","0.1","1.3","2.6","1.3","4.3","0.3","1.5","2.8","-0.2","-0.1","0.9","0.4","-0.1","10.5","1","3.5","1.2"
"1744","Robo Rays","13.8","0.5","1.9","1","2.4","1.5","4","-0.1","1.6","4.2","-0.1","0.1","1.2","0","0.3","2.9","0.8","2.4","1.4"
"5478","Pershing Doughbots","13.8","0.7","2.7","1.3","3","2","5.4","-0.1","1.3","3.4","0.6","2.3","1.5","0.1","0.3","0.6","0","0.6","0.2"
"5696","Prepa Tecmilenio - Faraday","13.8","0.3","1.1","1.1","3.7","1.5","4","-0.2","0.6","2.5","0.9","2.4","0.5","0.6","0.3","0.7","4.7","0.7","2.1"
"6055","BOSS","13.8","-0.1","-0.7","1.8","4.6","1.6","3.4","-0.1","1.2","2.9","0.5","1","1.1","0.5","0.1","0.2","0.4","0.7","0.1"
"9043","Valkyrie","13.8","0","0.2","2","4.6","2","7.9","0.6","1.1","2.2","0.8","2.7","1.5","0.2","0.2","4.8","0","3.8","2.3"
"8822","Lc3 Thunderbirds","13.8","0","0.1","1.5","3.6","1.5","4.5","0.2","1.2","2.8","0.3","1","1.1","0.3","0.1","0","1.9","0","2"
"9253","Prometheus","13.8","0.2","0.8","1.3","1.5","1.5","2.8","0.1","1.1","2","0.3","0.3","1.9","-0.2","-0.2","0.2","0.6","0.2","0.6"
"9062","Critical Circuits","13.7","0.8","2.7","2.1","5.2","2.8","9.9","0.4","2.3","5.7","0.5","2.2","2.9","-0.8","0.8","0.8","0.8","1.1","1"
"9093","Veritas Robotics","13.7","0.5","1.3","1.2","2.9","1.7","4.1","0","1.3","3","0.4","1.3","1.5","0.1","0.1","9.1","8.6","4.8","4.6"
"6665","Nuns and Bolts","13.7","0.2","0.9","1.8","5.2","2","8.5","0.5","1.8","4.9","0.3","1.3","1.4","-0.2","0.6","0","4.8","2.1","4.4"
"8628","Newark School of Global Stu...","13.7","0.1","0.5","1.9","4.8","2","6.3","0.2","0.8","2.1","1.2","3.2","1.5","0","0.4","2.5","0.7","3.3","0.8"
"8818","The Foe - Foe Engineering G...","13.7","0.1","0","1.9","8.6","2","11.1","0.5","0.5","2.6","1.5","6.1","0.8","-0.4","1.7","5.9","0","3.8","0"
"5070","Gearnotics","13.7","0.2","0.7","1.5","3.5","1.7","4.3","0","1.1","2.8","0.6","1.4","1.4","0.1","0.1","3.3","0","3.4","0.4"
"6845","River Bots","13.7","0.4","1.4","1.7","3.5","2.1","5.6","0.1","1.1","3.4","1","1.4","2.3","-0.4","0.2","14.7","1.9","2.7","1.8"
"9028","GFORCE","13.7","0.3","0.6","2.5","6","2.7","9.1","0.5","2.4","6.2","0.3","0.4","2.7","-0.3","0.5","6.2","0","5.1","0.5"
"3298","ArrowBots","13.7","0.2","0.7","2.2","5.5","2.4","9.3","0.6","1.8","3.8","0.6","2.5","1.9","0.1","0.4","2.2","0.9","2.2","1"
"4286","Imperial Robotics","13.7","0","0.3","2.9","8.8","3","12.1","0.6","1.9","4.8","1","4.4","1.9","0.1","1","2.5","2.8","1.8","2.9"
"8300","Lumen Christi Titans","13.6","0.3","1.4","1.7","4.1","2","5.3","-0.1","1","2.8","1","2.7","1.2","0.6","0.2","0.6","1.2","0.4","1.2"
"4838","Outlaws","13.6","0.7","2.1","1.8","4.1","2.5","7.2","0.2","2.2","5.9","0.3","0.3","1.6","1.1","-0.2","2.1","0","2","0"
"3019","Firebirds","13.6","0","0.1","2","5.4","2","7.4","0.4","2.3","5.2","-0.3","0.4","2","-0.9","0.8","5.1","1.5","4","1.4"
"5312","Lobotics - Peñoles","13.6","0.8","2.1","2.2","5","3","9.4","0.4","2.5","6.1","0.5","1","2.8","0.2","0","3.2","2.1","2.3","1.8"
"8362","Circuit Breakers","13.6","0","0.2","1.6","5.1","1.6","6.2","0.2","1.2","3","0.4","2.3","1.3","-0.5","0.9","1.8","0.3","1.8","0.4"
"2348","Cool Geeks","13.6","0.1","-0.5","1.7","5.2","1.8","6.6","0.4","1.6","3.8","0.2","1","1.3","0.2","0.3","0.5","1","0.5","1.1"
"4735","DEROF - Peñoles","13.6","0.5","1.4","1.5","2","2","5","0.3","0.8","1.5","1.2","1.9","2.1","0.4","-0.4","0.8","6.9","0.7","5.2"
"5205","FullMetal-Jackets","13.6","0.6","1.8","1.9","3.8","2.6","7.9","0.5","1.3","2.2","1.3","3.4","2.4","0.3","-0.1","3.7","0","2.1","0"
"7135","System Reset","13.6","0.1","0.4","1.7","4.8","1.8","7","0.4","1.3","3.4","0.5","1.8","1.3","0","0.5","3.4","1.2","2","1.2"
"7744","Wild Cards","13.6","0.2","1","1.7","5.3","1.9","8.3","0.4","1.3","3.8","0.6","2.5","1.3","-0.2","0.8","3.7","2","2.6","1.4"
"9166","TecRobot","13.6","0.6","2.3","1.4","4.7","2.1","8.3","0.3","1.7","5.6","0.4","1.4","1","0.5","0.5","0.7","3.3","0.7","2.4"
"8798","DAMAS ROBO","13.5","0.2","0.5","1.5","3.7","1.7","5.4","0.2","1","2.5","0.7","1.7","1.6","-0.1","0.2","2","1.5","0","1.5"
"9189","Rowville Rockets","13.5","-0.2","-0.5","2.2","5.1","2.1","5.3","0.1","1.5","3","0.5","1.6","1.3","0.8","0","0.3","0.4","0.3","0.6"
"299","Valkyrie Robotics","13.5","0","-0.1","2.2","7.2","2.2","8.9","0.4","1.7","4.8","0.5","2.4","0.9","0.6","0.7","1.6","2.4","1.5","2.7"
"6353","Zodiac","13.5","0.3","1.5","2.2","5.9","2.5","9.4","0.4","1.6","4.4","0.9","2.9","0.9","1.4","0.2","0.8","6.3","1.9","4.7"
"6415","Gultepe Robotics Team 6415","13.5","0.2","1.3","1.4","5","1.6","7.8","0.3","1.1","4.4","0.5","1.9","0.5","0.3","0.9","3.8","1.3","2.8","2"
"9185","PL ROBOTICS","13.5","0.2","1.1","1.6","3.3","1.8","6.2","0.4","1.4","3.5","0.4","0.9","1.7","0.1","0.2","4.1","0.5","3.3","0.3"
"2978","Cavaliers","13.5","0.6","2.3","1.6","3.6","2.2","7.2","0.3","0.3","1.3","1.9","4.6","1.9","0","0.3","2.4","0","2.4","0"
"5619","RoboJags","13.5","-0.2","-1","1.4","3.7","1.1","2.5","0","0.5","1","0.6","1.7","1","-0.2","0.3","3.3","0.3","3.5","0.4"
"5012","Gryffingear","13.5","0.5","1.6","1.1","2.1","1.7","5.4","0.3","1.5","3.5","0.2","0.2","1.8","-0.1","0","2.2","5.9","2.9","5.7"
"1014","Bad Robots","13.4","0.8","3.6","1","1.6","1.8","6.6","0.3","1.2","2.6","0.7","2.5","1.6","0","0.2","0","1.1","0","1.1"
"3756","RamFerno","13.4","0.7","2.3","1.9","4.4","2.6","8.1","0.3","2.4","6.9","0.2","-0.1","2","0.5","0.1","0.7","1.6","0.7","1.5"
"6676","Tecmilenio - Thunder Hawks ...","13.4","0","-0.5","1.6","3.1","1.7","3.7","0.2","0.8","1.7","0.8","0.8","1.7","0.1","-0.4","3","3.4","3.6","2.2"
"9311","Warhorse Robotics","13.4","0.4","1","1.5","2.6","1.9","5.2","0.3","1.8","3.9","0.2","-0.2","1.9","0.3","-0.3","0.8","2","0.9","2"
"6981","Clockwork Concord","13.4","0.3","1.2","1.1","2.4","1.4","3","-0.1","1.1","3","0.2","0.6","1.5","-0.6","0.2","2.5","0.2","2.6","0"
"7730","1 Aperture Robotics","13.4","0.8","2.6","2.3","3.2","3.1","10.1","0.9","2.6","5.4","0.4","0.4","3.4","0.2","-0.4","0","5","0.2","4"
"9211","ACCE Actuators","13.4","0.8","2.1","1","3.3","1.8","7.3","0.4","1.7","4.9","0.1","0.5","1.6","-0.2","0.4","4.7","0.3","3.9","0.4"
"2998","VikingBots","13.4","0.4","1.7","2","5.8","2.4","9.4","0.4","1.5","4.3","0.9","3.1","1.6","0","0.8","5","0.2","3.9","0.8"
